image,steering
IMG/center_2018_03_06_21_25_46_269.jpg,0.0
IMG/center_2018_03_06_21_25_46_374.jpg,0.0
IMG/center_2018_03_06_21_25_46_480.jpg,0.0
IMG/center_2018_03_06_21_25_46_585.jpg,0.0
IMG/center_2018_03_06_21_25_46_690.jpg,0.3150094
IMG/center_2018_03_06_21_25_46_794.jpg,0.2522607
IMG/center_2018_03_06_21_25_46_899.jpg,0.0
IMG/center_2018_03_06_21_25_47_004.jpg,0.0
IMG/center_2018_03_06_21_25_47_112.jpg,0.0
IMG/center_2018_03_06_21_25_47_212.jpg,0.0
IMG/center_2018_03_06_21_25_47_322.jpg,0.0
IMG/center_2018_03_06_21_25_47_431.jpg,0.0
IMG/center_2018_03_06_21_25_47_539.jpg,0.0
IMG/center_2018_03_06_21_25_47_645.jpg,0.0
IMG/center_2018_03_06_21_25_47_755.jpg,0.1060653
IMG/center_2018_03_06_21_25_47_857.jpg,0.4130974
IMG/center_2018_03_06_21_25_47_965.jpg,0.2276337
IMG/center_2018_03_06_21_25_48_072.jpg,0.0
IMG/center_2018_03_06_21_25_48_185.jpg,0.0
IMG/center_2018_03_06_21_25_48_287.jpg,0.0
IMG/center_2018_03_06_21_25_48_398.jpg,0.0
IMG/center_2018_03_06_21_25_48_510.jpg,0.0
IMG/center_2018_03_06_21_25_48_622.jpg,0.0
IMG/center_2018_03_06_21_25_48_723.jpg,0.0
IMG/center_2018_03_06_21_25_48_824.jpg,0.0
IMG/center_2018_03_06_21_25_48_928.jpg,0.0
IMG/center_2018_03_06_21_25_49_029.jpg,0.0
IMG/center_2018_03_06_21_25_49_133.jpg,0.0
IMG/center_2018_03_06_21_25_49_234.jpg,0.0
IMG/center_2018_03_06_21_25_49_338.jpg,0.0
IMG/center_2018_03_06_21_25_49_449.jpg,0.0
IMG/center_2018_03_06_21_25_49_555.jpg,0.1753349
IMG/center_2018_03_06_21_25_49_663.jpg,0.4985969
IMG/center_2018_03_06_21_25_49_776.jpg,0.20213050000000002
IMG/center_2018_03_06_21_25_49_883.jpg,0.0
IMG/center_2018_03_06_21_25_49_990.jpg,0.0
IMG/center_2018_03_06_21_25_50_097.jpg,0.0
IMG/center_2018_03_06_21_25_50_208.jpg,0.0
IMG/center_2018_03_06_21_25_50_318.jpg,0.0
IMG/center_2018_03_06_21_25_50_420.jpg,0.0
IMG/center_2018_03_06_21_25_50_532.jpg,0.0
IMG/center_2018_03_06_21_25_50_646.jpg,0.0
IMG/center_2018_03_06_21_25_50_758.jpg,0.290082
IMG/center_2018_03_06_21_25_50_873.jpg,0.30459240000000004
IMG/center_2018_03_06_21_25_50_983.jpg,0.0
IMG/center_2018_03_06_21_25_51_094.jpg,0.2742841
IMG/center_2018_03_06_21_25_51_204.jpg,0.4259934
IMG/center_2018_03_06_21_25_51_316.jpg,0.1359329
IMG/center_2018_03_06_21_25_51_428.jpg,0.0
IMG/center_2018_03_06_21_25_51_543.jpg,0.0
IMG/center_2018_03_06_21_25_51_657.jpg,0.0
IMG/center_2018_03_06_21_25_51_758.jpg,0.0
IMG/center_2018_03_06_21_25_51_872.jpg,0.0
IMG/center_2018_03_06_21_25_51_988.jpg,0.0
IMG/center_2018_03_06_21_25_52_088.jpg,0.0
IMG/center_2018_03_06_21_25_52_200.jpg,0.1817608
IMG/center_2018_03_06_21_25_52_314.jpg,0.4722455
IMG/center_2018_03_06_21_25_52_420.jpg,0.20193889999999998
IMG/center_2018_03_06_21_25_52_534.jpg,0.046199800000000006
IMG/center_2018_03_06_21_25_52_649.jpg,0.3904974
IMG/center_2018_03_06_21_25_52_762.jpg,0.04925609
IMG/center_2018_03_06_21_25_52_863.jpg,0.0
IMG/center_2018_03_06_21_25_52_969.jpg,0.0
IMG/center_2018_03_06_21_25_53_070.jpg,0.0
IMG/center_2018_03_06_21_25_53_172.jpg,0.0
IMG/center_2018_03_06_21_25_53_274.jpg,0.0
IMG/center_2018_03_06_21_25_53_374.jpg,0.0
IMG/center_2018_03_06_21_25_53_476.jpg,0.0
IMG/center_2018_03_06_21_25_53_576.jpg,0.0
IMG/center_2018_03_06_21_25_53_681.jpg,0.0
IMG/center_2018_03_06_21_25_53_782.jpg,0.0
IMG/center_2018_03_06_21_25_53_896.jpg,0.0
IMG/center_2018_03_06_21_25_54_001.jpg,0.0
IMG/center_2018_03_06_21_25_54_113.jpg,0.3346138
IMG/center_2018_03_06_21_25_54_226.jpg,0.4804859
IMG/center_2018_03_06_21_25_54_341.jpg,0.1343186
IMG/center_2018_03_06_21_25_54_447.jpg,0.0
IMG/center_2018_03_06_21_25_54_561.jpg,0.0
IMG/center_2018_03_06_21_25_54_668.jpg,0.0
IMG/center_2018_03_06_21_25_54_780.jpg,0.0
IMG/center_2018_03_06_21_25_54_886.jpg,0.0
IMG/center_2018_03_06_21_25_55_000.jpg,0.0
IMG/center_2018_03_06_21_25_55_105.jpg,0.0
IMG/center_2018_03_06_21_25_55_213.jpg,0.0
IMG/center_2018_03_06_21_25_55_322.jpg,0.0
IMG/center_2018_03_06_21_25_55_423.jpg,0.0
IMG/center_2018_03_06_21_25_55_534.jpg,0.27290729999999996
IMG/center_2018_03_06_21_25_55_635.jpg,0.270411
IMG/center_2018_03_06_21_25_55_746.jpg,0.0
IMG/center_2018_03_06_21_25_55_857.jpg,0.0
IMG/center_2018_03_06_21_25_55_957.jpg,0.0
IMG/center_2018_03_06_21_25_56_068.jpg,0.0
IMG/center_2018_03_06_21_25_56_178.jpg,0.0
IMG/center_2018_03_06_21_25_56_289.jpg,0.0
IMG/center_2018_03_06_21_25_56_390.jpg,0.0
IMG/center_2018_03_06_21_25_56_500.jpg,0.0
IMG/center_2018_03_06_21_25_56_610.jpg,0.0
IMG/center_2018_03_06_21_25_56_719.jpg,0.1345675
IMG/center_2018_03_06_21_25_56_831.jpg,0.24038099999999998
IMG/center_2018_03_06_21_25_56_942.jpg,0.0
IMG/center_2018_03_06_21_25_57_052.jpg,0.0
IMG/center_2018_03_06_21_25_57_161.jpg,0.0
IMG/center_2018_03_06_21_25_57_265.jpg,0.0
IMG/center_2018_03_06_21_25_57_369.jpg,0.0
IMG/center_2018_03_06_21_25_57_473.jpg,0.0
IMG/center_2018_03_06_21_25_57_574.jpg,0.0
IMG/center_2018_03_06_21_25_57_679.jpg,0.03927255
IMG/center_2018_03_06_21_25_57_783.jpg,0.39268759999999997
IMG/center_2018_03_06_21_25_57_890.jpg,0.07340956
IMG/center_2018_03_06_21_25_57_995.jpg,0.0
IMG/center_2018_03_06_21_25_58_097.jpg,0.0
IMG/center_2018_03_06_21_25_58_200.jpg,0.0
IMG/center_2018_03_06_21_25_58_301.jpg,0.0
IMG/center_2018_03_06_21_25_58_403.jpg,0.0
IMG/center_2018_03_06_21_25_58_513.jpg,0.0
IMG/center_2018_03_06_21_25_58_620.jpg,0.0
IMG/center_2018_03_06_21_25_58_723.jpg,0.2704468
IMG/center_2018_03_06_21_25_58_827.jpg,0.0
IMG/center_2018_03_06_21_25_58_929.jpg,0.0
IMG/center_2018_03_06_21_25_59_038.jpg,0.0
IMG/center_2018_03_06_21_25_59_145.jpg,0.0
IMG/center_2018_03_06_21_25_59_251.jpg,0.0
IMG/center_2018_03_06_21_25_59_355.jpg,0.0
IMG/center_2018_03_06_21_25_59_457.jpg,0.0
IMG/center_2018_03_06_21_25_59_572.jpg,0.0
IMG/center_2018_03_06_21_25_59_682.jpg,0.0
IMG/center_2018_03_06_21_25_59_785.jpg,0.0
IMG/center_2018_03_06_21_25_59_890.jpg,0.0
IMG/center_2018_03_06_21_25_59_995.jpg,0.0
IMG/center_2018_03_06_21_26_00_101.jpg,0.0
IMG/center_2018_03_06_21_26_00_207.jpg,0.0
IMG/center_2018_03_06_21_26_00_310.jpg,0.0
IMG/center_2018_03_06_21_26_00_410.jpg,0.3008015
IMG/center_2018_03_06_21_26_00_516.jpg,0.24923089999999998
IMG/center_2018_03_06_21_26_00_623.jpg,0.0
IMG/center_2018_03_06_21_26_00_724.jpg,0.0
IMG/center_2018_03_06_21_26_00_824.jpg,0.0
IMG/center_2018_03_06_21_26_00_934.jpg,0.0
IMG/center_2018_03_06_21_26_01_043.jpg,0.0
IMG/center_2018_03_06_21_26_01_146.jpg,0.0
IMG/center_2018_03_06_21_26_01_254.jpg,0.09267855
IMG/center_2018_03_06_21_26_01_364.jpg,0.452787
IMG/center_2018_03_06_21_26_01_473.jpg,0.1558385
IMG/center_2018_03_06_21_26_01_580.jpg,0.0
IMG/center_2018_03_06_21_26_01_689.jpg,0.0
IMG/center_2018_03_06_21_26_01_799.jpg,0.0
IMG/center_2018_03_06_21_26_01_901.jpg,0.0
IMG/center_2018_03_06_21_26_02_001.jpg,0.0
IMG/center_2018_03_06_21_26_02_108.jpg,-0.31995609999999997
IMG/center_2018_03_06_21_26_02_213.jpg,-0.17076229999999998
IMG/center_2018_03_06_21_26_02_314.jpg,0.0
IMG/center_2018_03_06_21_26_02_422.jpg,0.0
IMG/center_2018_03_06_21_26_02_529.jpg,0.0
IMG/center_2018_03_06_21_26_02_634.jpg,0.0
IMG/center_2018_03_06_21_26_02_739.jpg,0.0
IMG/center_2018_03_06_21_26_02_842.jpg,0.0
IMG/center_2018_03_06_21_26_02_943.jpg,0.0
IMG/center_2018_03_06_21_26_03_044.jpg,0.0
IMG/center_2018_03_06_21_26_03_151.jpg,0.0
IMG/center_2018_03_06_21_26_03_256.jpg,0.0
IMG/center_2018_03_06_21_26_03_359.jpg,0.0
IMG/center_2018_03_06_21_26_03_462.jpg,0.0
IMG/center_2018_03_06_21_26_03_569.jpg,0.0
IMG/center_2018_03_06_21_26_03_672.jpg,0.0
IMG/center_2018_03_06_21_26_03_778.jpg,0.0
IMG/center_2018_03_06_21_26_03_881.jpg,0.0
IMG/center_2018_03_06_21_26_03_983.jpg,0.0
IMG/center_2018_03_06_21_26_04_089.jpg,0.0
IMG/center_2018_03_06_21_26_04_190.jpg,0.0
IMG/center_2018_03_06_21_26_04_293.jpg,0.0
IMG/center_2018_03_06_21_26_04_399.jpg,0.0
IMG/center_2018_03_06_21_26_04_506.jpg,0.0
IMG/center_2018_03_06_21_26_04_607.jpg,0.0
IMG/center_2018_03_06_21_26_04_709.jpg,0.0
IMG/center_2018_03_06_21_26_04_814.jpg,0.21444870000000002
IMG/center_2018_03_06_21_26_04_918.jpg,0.4778187
IMG/center_2018_03_06_21_26_05_020.jpg,0.17641779999999999
IMG/center_2018_03_06_21_26_05_124.jpg,0.0
IMG/center_2018_03_06_21_26_05_228.jpg,0.0
IMG/center_2018_03_06_21_26_05_330.jpg,0.0
IMG/center_2018_03_06_21_26_05_433.jpg,0.0
IMG/center_2018_03_06_21_26_05_535.jpg,0.0
IMG/center_2018_03_06_21_26_05_636.jpg,0.0
IMG/center_2018_03_06_21_26_05_737.jpg,0.0
IMG/center_2018_03_06_21_26_05_840.jpg,0.0
IMG/center_2018_03_06_21_26_05_943.jpg,0.0
IMG/center_2018_03_06_21_26_06_045.jpg,0.0
IMG/center_2018_03_06_21_26_06_149.jpg,0.0
IMG/center_2018_03_06_21_26_06_252.jpg,0.0
IMG/center_2018_03_06_21_26_06_354.jpg,-0.1222587
IMG/center_2018_03_06_21_26_06_462.jpg,-0.3191314
IMG/center_2018_03_06_21_26_06_565.jpg,-0.01236963
IMG/center_2018_03_06_21_26_06_672.jpg,0.0
IMG/center_2018_03_06_21_26_06_778.jpg,0.0
IMG/center_2018_03_06_21_26_06_879.jpg,0.0
IMG/center_2018_03_06_21_26_06_987.jpg,0.0
IMG/center_2018_03_06_21_26_07_088.jpg,0.0
IMG/center_2018_03_06_21_26_07_197.jpg,0.0
IMG/center_2018_03_06_21_26_07_302.jpg,0.0
IMG/center_2018_03_06_21_26_07_410.jpg,0.0
IMG/center_2018_03_06_21_26_07_511.jpg,0.0
IMG/center_2018_03_06_21_26_07_615.jpg,0.0
IMG/center_2018_03_06_21_26_07_723.jpg,0.0
IMG/center_2018_03_06_21_26_07_828.jpg,0.22749570000000002
IMG/center_2018_03_06_21_26_07_929.jpg,0.26168420000000003
IMG/center_2018_03_06_21_26_08_035.jpg,0.0
IMG/center_2018_03_06_21_26_08_138.jpg,0.0
IMG/center_2018_03_06_21_26_08_239.jpg,0.0
IMG/center_2018_03_06_21_26_08_349.jpg,0.0
IMG/center_2018_03_06_21_26_08_455.jpg,0.0
IMG/center_2018_03_06_21_26_08_561.jpg,0.0
IMG/center_2018_03_06_21_26_08_669.jpg,0.0
IMG/center_2018_03_06_21_26_08_774.jpg,0.0
IMG/center_2018_03_06_21_26_08_875.jpg,0.0
IMG/center_2018_03_06_21_26_08_979.jpg,0.05015659
IMG/center_2018_03_06_21_26_09_087.jpg,0.3258748
IMG/center_2018_03_06_21_26_09_192.jpg,0.0332222
IMG/center_2018_03_06_21_26_09_294.jpg,0.0
IMG/center_2018_03_06_21_26_09_396.jpg,0.0
IMG/center_2018_03_06_21_26_09_500.jpg,0.0
IMG/center_2018_03_06_21_26_09_600.jpg,0.0
IMG/center_2018_03_06_21_26_09_703.jpg,0.0
IMG/center_2018_03_06_21_26_09_805.jpg,0.0
IMG/center_2018_03_06_21_26_09_914.jpg,0.0
IMG/center_2018_03_06_21_26_10_017.jpg,0.0
IMG/center_2018_03_06_21_26_10_121.jpg,0.0
IMG/center_2018_03_06_21_26_10_224.jpg,-0.21562240000000002
IMG/center_2018_03_06_21_26_10_329.jpg,-0.1119626
IMG/center_2018_03_06_21_26_10_430.jpg,0.0
IMG/center_2018_03_06_21_26_10_530.jpg,0.0
IMG/center_2018_03_06_21_26_10_632.jpg,0.02400899
IMG/center_2018_03_06_21_26_10_736.jpg,0.336555
IMG/center_2018_03_06_21_26_10_841.jpg,0.2241833
IMG/center_2018_03_06_21_26_10_947.jpg,0.0
IMG/center_2018_03_06_21_26_11_054.jpg,0.0
IMG/center_2018_03_06_21_26_11_158.jpg,0.0
IMG/center_2018_03_06_21_26_11_264.jpg,-0.22836260000000003
IMG/center_2018_03_06_21_26_11_366.jpg,-0.1136484
IMG/center_2018_03_06_21_26_11_472.jpg,0.0
IMG/center_2018_03_06_21_26_11_579.jpg,0.0
IMG/center_2018_03_06_21_26_11_679.jpg,0.0
IMG/center_2018_03_06_21_26_11_785.jpg,0.0
IMG/center_2018_03_06_21_26_11_888.jpg,0.0
IMG/center_2018_03_06_21_26_11_991.jpg,0.0
IMG/center_2018_03_06_21_26_12_091.jpg,0.0
IMG/center_2018_03_06_21_26_12_191.jpg,0.0
IMG/center_2018_03_06_21_26_12_299.jpg,0.0
IMG/center_2018_03_06_21_26_12_406.jpg,0.0
IMG/center_2018_03_06_21_26_12_507.jpg,0.0
IMG/center_2018_03_06_21_26_12_613.jpg,0.0
IMG/center_2018_03_06_21_26_12_715.jpg,0.0
IMG/center_2018_03_06_21_26_12_816.jpg,0.0
IMG/center_2018_03_06_21_26_12_917.jpg,0.15658160000000002
IMG/center_2018_03_06_21_26_13_022.jpg,0.4415517
IMG/center_2018_03_06_21_26_13_129.jpg,0.1208546
IMG/center_2018_03_06_21_26_13_230.jpg,0.0
IMG/center_2018_03_06_21_26_13_334.jpg,0.0
IMG/center_2018_03_06_21_26_13_439.jpg,0.0
IMG/center_2018_03_06_21_26_13_544.jpg,0.0
IMG/center_2018_03_06_21_26_13_646.jpg,0.0
IMG/center_2018_03_06_21_26_13_749.jpg,0.0
IMG/center_2018_03_06_21_26_13_857.jpg,0.0
IMG/center_2018_03_06_21_26_13_965.jpg,0.0
IMG/center_2018_03_06_21_26_14_071.jpg,0.0
IMG/center_2018_03_06_21_26_14_181.jpg,0.0
IMG/center_2018_03_06_21_26_14_285.jpg,0.0
IMG/center_2018_03_06_21_26_14_393.jpg,0.0
IMG/center_2018_03_06_21_26_14_504.jpg,-0.06535792
IMG/center_2018_03_06_21_26_14_611.jpg,-0.06586218
IMG/center_2018_03_06_21_26_14_713.jpg,0.0
IMG/center_2018_03_06_21_26_14_813.jpg,0.0
IMG/center_2018_03_06_21_26_14_913.jpg,0.0
IMG/center_2018_03_06_21_26_15_023.jpg,0.0
IMG/center_2018_03_06_21_26_15_125.jpg,0.0
IMG/center_2018_03_06_21_26_15_231.jpg,0.0
IMG/center_2018_03_06_21_26_15_334.jpg,0.0
IMG/center_2018_03_06_21_26_15_436.jpg,0.0
IMG/center_2018_03_06_21_26_15_541.jpg,0.0
IMG/center_2018_03_06_21_26_15_642.jpg,0.0
IMG/center_2018_03_06_21_26_15_742.jpg,0.0
IMG/center_2018_03_06_21_26_15_843.jpg,0.0
IMG/center_2018_03_06_21_26_15_945.jpg,0.0
IMG/center_2018_03_06_21_26_16_047.jpg,0.0
IMG/center_2018_03_06_21_26_16_152.jpg,0.0
IMG/center_2018_03_06_21_26_16_255.jpg,0.0
IMG/center_2018_03_06_21_26_16_364.jpg,0.0
IMG/center_2018_03_06_21_26_16_471.jpg,0.1632872
IMG/center_2018_03_06_21_26_16_573.jpg,0.37392
IMG/center_2018_03_06_21_26_16_676.jpg,0.06686425
IMG/center_2018_03_06_21_26_16_779.jpg,0.0
IMG/center_2018_03_06_21_26_16_882.jpg,0.0
IMG/center_2018_03_06_21_26_16_985.jpg,0.0
IMG/center_2018_03_06_21_26_17_086.jpg,0.0
IMG/center_2018_03_06_21_26_17_186.jpg,0.0
IMG/center_2018_03_06_21_26_17_293.jpg,0.0
IMG/center_2018_03_06_21_26_17_401.jpg,0.0
IMG/center_2018_03_06_21_26_17_505.jpg,0.0
IMG/center_2018_03_06_21_26_17_608.jpg,0.0
IMG/center_2018_03_06_21_26_17_711.jpg,0.0
IMG/center_2018_03_06_21_26_17_817.jpg,0.0
IMG/center_2018_03_06_21_26_17_924.jpg,0.0
IMG/center_2018_03_06_21_26_18_030.jpg,0.0
IMG/center_2018_03_06_21_26_18_132.jpg,0.0
IMG/center_2018_03_06_21_26_18_238.jpg,0.0
IMG/center_2018_03_06_21_26_18_340.jpg,0.0
IMG/center_2018_03_06_21_26_18_448.jpg,0.0
IMG/center_2018_03_06_21_26_18_550.jpg,0.0
IMG/center_2018_03_06_21_26_18_651.jpg,0.0
IMG/center_2018_03_06_21_26_18_759.jpg,0.0
IMG/center_2018_03_06_21_26_18_863.jpg,0.0
IMG/center_2018_03_06_21_26_18_970.jpg,-0.1339982
IMG/center_2018_03_06_21_26_19_074.jpg,0.0
IMG/center_2018_03_06_21_26_19_178.jpg,0.0
IMG/center_2018_03_06_21_26_19_285.jpg,0.0
IMG/center_2018_03_06_21_26_19_389.jpg,0.203433
IMG/center_2018_03_06_21_26_19_494.jpg,0.4775126
IMG/center_2018_03_06_21_26_19_596.jpg,0.1690164
IMG/center_2018_03_06_21_26_19_698.jpg,0.0
IMG/center_2018_03_06_21_26_19_802.jpg,0.0
IMG/center_2018_03_06_21_26_19_915.jpg,0.0
IMG/center_2018_03_06_21_26_20_023.jpg,0.0
IMG/center_2018_03_06_21_26_20_134.jpg,0.0
IMG/center_2018_03_06_21_26_20_240.jpg,0.0
IMG/center_2018_03_06_21_26_20_350.jpg,0.0
IMG/center_2018_03_06_21_26_20_450.jpg,0.0
IMG/center_2018_03_06_21_26_20_562.jpg,0.0
IMG/center_2018_03_06_21_26_20_666.jpg,0.0
IMG/center_2018_03_06_21_26_20_773.jpg,0.0
IMG/center_2018_03_06_21_26_20_878.jpg,0.0
IMG/center_2018_03_06_21_26_20_990.jpg,0.2489998
IMG/center_2018_03_06_21_26_21_093.jpg,0.1863119
IMG/center_2018_03_06_21_26_21_206.jpg,0.0
IMG/center_2018_03_06_21_26_21_311.jpg,0.0
IMG/center_2018_03_06_21_26_21_414.jpg,0.0
IMG/center_2018_03_06_21_26_21_527.jpg,0.0
IMG/center_2018_03_06_21_26_21_631.jpg,0.0
IMG/center_2018_03_06_21_26_21_733.jpg,0.0
IMG/center_2018_03_06_21_26_21_835.jpg,0.0
IMG/center_2018_03_06_21_26_21_936.jpg,0.0
IMG/center_2018_03_06_21_26_22_040.jpg,0.0
IMG/center_2018_03_06_21_26_22_144.jpg,0.0
IMG/center_2018_03_06_21_26_22_253.jpg,0.0
IMG/center_2018_03_06_21_26_22_366.jpg,0.0
IMG/center_2018_03_06_21_26_22_471.jpg,0.0
IMG/center_2018_03_06_21_26_22_574.jpg,0.0
IMG/center_2018_03_06_21_26_22_684.jpg,0.0
IMG/center_2018_03_06_21_26_22_793.jpg,0.0
IMG/center_2018_03_06_21_26_22_900.jpg,0.0
IMG/center_2018_03_06_21_26_23_006.jpg,0.06431723
IMG/center_2018_03_06_21_26_23_111.jpg,0.3814681
IMG/center_2018_03_06_21_26_23_217.jpg,0.09765315
IMG/center_2018_03_06_21_26_23_321.jpg,0.0
IMG/center_2018_03_06_21_26_23_424.jpg,0.0
IMG/center_2018_03_06_21_26_23_528.jpg,0.0
IMG/center_2018_03_06_21_26_23_632.jpg,0.0
IMG/center_2018_03_06_21_26_23_735.jpg,0.2684913
IMG/center_2018_03_06_21_26_23_838.jpg,0.3034086
IMG/center_2018_03_06_21_26_23_949.jpg,0.0
IMG/center_2018_03_06_21_26_24_051.jpg,0.0
IMG/center_2018_03_06_21_26_24_156.jpg,0.0
IMG/center_2018_03_06_21_26_24_265.jpg,0.1706908
IMG/center_2018_03_06_21_26_24_373.jpg,0.3245995
IMG/center_2018_03_06_21_26_24_480.jpg,0.00041627879999999996
IMG/center_2018_03_06_21_26_24_589.jpg,0.0
IMG/center_2018_03_06_21_26_24_697.jpg,0.0
IMG/center_2018_03_06_21_26_24_803.jpg,0.0
IMG/center_2018_03_06_21_26_24_907.jpg,0.0
IMG/center_2018_03_06_21_26_25_016.jpg,0.0
IMG/center_2018_03_06_21_26_25_125.jpg,0.0
IMG/center_2018_03_06_21_26_25_234.jpg,0.0
IMG/center_2018_03_06_21_26_25_335.jpg,0.0
IMG/center_2018_03_06_21_26_25_441.jpg,0.0
IMG/center_2018_03_06_21_26_25_550.jpg,0.130125
IMG/center_2018_03_06_21_26_25_654.jpg,0.34334640000000005
IMG/center_2018_03_06_21_26_25_764.jpg,0.0
IMG/center_2018_03_06_21_26_25_868.jpg,0.0
IMG/center_2018_03_06_21_26_25_976.jpg,0.0
IMG/center_2018_03_06_21_26_26_082.jpg,0.0
IMG/center_2018_03_06_21_26_26_187.jpg,0.0
IMG/center_2018_03_06_21_26_26_295.jpg,0.0
IMG/center_2018_03_06_21_26_26_402.jpg,0.1698811
IMG/center_2018_03_06_21_26_26_506.jpg,0.1947455
IMG/center_2018_03_06_21_26_26_615.jpg,0.0
IMG/center_2018_03_06_21_26_26_716.jpg,0.0
IMG/center_2018_03_06_21_26_26_822.jpg,0.203496
IMG/center_2018_03_06_21_26_26_932.jpg,0.09615898
IMG/center_2018_03_06_21_26_27_038.jpg,0.0
IMG/center_2018_03_06_21_26_27_141.jpg,0.03190827
IMG/center_2018_03_06_21_26_27_246.jpg,0.34755640000000004
IMG/center_2018_03_06_21_26_27_354.jpg,0.05997919999999999
IMG/center_2018_03_06_21_26_27_466.jpg,0.0
IMG/center_2018_03_06_21_26_27_570.jpg,0.0
IMG/center_2018_03_06_21_26_27_680.jpg,0.0
IMG/center_2018_03_06_21_26_27_791.jpg,0.33087300000000003
IMG/center_2018_03_06_21_26_27_902.jpg,0.1667912
IMG/center_2018_03_06_21_26_28_014.jpg,0.0
IMG/center_2018_03_06_21_26_28_123.jpg,0.0
IMG/center_2018_03_06_21_26_28_235.jpg,0.0
IMG/center_2018_03_06_21_26_28_340.jpg,0.0
IMG/center_2018_03_06_21_26_28_444.jpg,0.0
IMG/center_2018_03_06_21_26_28_553.jpg,0.0
IMG/center_2018_03_06_21_26_28_653.jpg,0.0
IMG/center_2018_03_06_21_26_28_761.jpg,0.2397659
IMG/center_2018_03_06_21_26_28_865.jpg,0.0
IMG/center_2018_03_06_21_26_28_966.jpg,0.0
IMG/center_2018_03_06_21_26_29_073.jpg,0.0
IMG/center_2018_03_06_21_26_29_177.jpg,0.0
IMG/center_2018_03_06_21_26_29_282.jpg,0.0
IMG/center_2018_03_06_21_26_29_384.jpg,0.0
IMG/center_2018_03_06_21_26_29_490.jpg,0.3169048
IMG/center_2018_03_06_21_26_29_596.jpg,0.19563029999999998
IMG/center_2018_03_06_21_26_29_707.jpg,0.0
IMG/center_2018_03_06_21_26_29_808.jpg,0.1070344
IMG/center_2018_03_06_21_26_29_913.jpg,0.42090370000000005
IMG/center_2018_03_06_21_26_30_018.jpg,0.1457384
IMG/center_2018_03_06_21_26_30_128.jpg,0.0
IMG/center_2018_03_06_21_26_30_230.jpg,0.30687259999999994
IMG/center_2018_03_06_21_26_30_342.jpg,0.0
IMG/center_2018_03_06_21_26_30_448.jpg,0.04218864
IMG/center_2018_03_06_21_26_30_549.jpg,0.26259829999999995
IMG/center_2018_03_06_21_26_30_653.jpg,0.0
IMG/center_2018_03_06_21_26_30_763.jpg,0.0
IMG/center_2018_03_06_21_26_30_870.jpg,0.0
IMG/center_2018_03_06_21_26_30_978.jpg,0.07832694
IMG/center_2018_03_06_21_26_31_086.jpg,0.36070559999999996
IMG/center_2018_03_06_21_26_31_186.jpg,0.06060648
IMG/center_2018_03_06_21_26_31_293.jpg,0.0
IMG/center_2018_03_06_21_26_31_396.jpg,0.267246
IMG/center_2018_03_06_21_26_31_498.jpg,0.04244328
IMG/center_2018_03_06_21_26_31_612.jpg,0.0
IMG/center_2018_03_06_21_26_31_724.jpg,0.0
IMG/center_2018_03_06_21_26_31_825.jpg,0.1636205
IMG/center_2018_03_06_21_26_31_927.jpg,0.1402674
IMG/center_2018_03_06_21_26_32_034.jpg,0.0
IMG/center_2018_03_06_21_26_32_137.jpg,0.08288097
IMG/center_2018_03_06_21_26_32_238.jpg,0.3847711
IMG/center_2018_03_06_21_26_32_355.jpg,0.07796073
IMG/center_2018_03_06_21_26_32_461.jpg,0.21816300000000002
IMG/center_2018_03_06_21_26_32_567.jpg,0.3585992
IMG/center_2018_03_06_21_26_32_679.jpg,0.07120872
IMG/center_2018_03_06_21_26_32_790.jpg,0.27057909999999996
IMG/center_2018_03_06_21_26_32_902.jpg,0.2338529
IMG/center_2018_03_06_21_26_33_005.jpg,0.0521071
IMG/center_2018_03_06_21_26_33_115.jpg,0.3807149
IMG/center_2018_03_06_21_26_33_227.jpg,0.16770320000000002
IMG/center_2018_03_06_21_26_33_340.jpg,0.1642499
IMG/center_2018_03_06_21_26_33_456.jpg,0.4521603
IMG/center_2018_03_06_21_26_33_558.jpg,0.1903954
IMG/center_2018_03_06_21_26_33_660.jpg,0.3999803
IMG/center_2018_03_06_21_26_33_765.jpg,0.6596546
IMG/center_2018_03_06_21_26_33_869.jpg,0.34625959999999995
IMG/center_2018_03_06_21_26_33_974.jpg,0.03127456
IMG/center_2018_03_06_21_26_34_089.jpg,0.0
IMG/center_2018_03_06_21_26_34_200.jpg,0.0
IMG/center_2018_03_06_21_26_34_315.jpg,0.0
IMG/center_2018_03_06_21_26_34_426.jpg,0.0
IMG/center_2018_03_06_21_26_34_539.jpg,0.0
IMG/center_2018_03_06_21_26_34_654.jpg,0.0
IMG/center_2018_03_06_21_26_34_767.jpg,0.0
IMG/center_2018_03_06_21_26_34_870.jpg,0.0
IMG/center_2018_03_06_21_26_34_980.jpg,0.0
IMG/center_2018_03_06_21_26_35_090.jpg,0.0
IMG/center_2018_03_06_21_26_35_199.jpg,0.0
IMG/center_2018_03_06_21_26_35_304.jpg,0.23226570000000002
IMG/center_2018_03_06_21_26_35_407.jpg,0.0
IMG/center_2018_03_06_21_26_35_509.jpg,0.0
IMG/center_2018_03_06_21_26_35_613.jpg,0.0
IMG/center_2018_03_06_21_26_35_726.jpg,-0.2042398
IMG/center_2018_03_06_21_26_35_840.jpg,0.0
IMG/center_2018_03_06_21_26_35_943.jpg,0.0
